id,label,support_mass,conflict_mass,gap,neutral_cov,rougeL_ctx,uni_cov_ctx
a8dcd1ed-c9a1-4786-b97b-27244896ff95,no,0.9989948868751526,0.00016797255375422537,0.9988269143213984,0.0008371678995899856,0.34920634872159234,0.41025641025641024
5571efba-07b4-43f5-aba3-4ae4cc76029e,no,0.7907519340515137,0.0025493118446320295,0.7882026222068816,0.45025143027305603,0.2770562766889676,0.35454545454545455
da108b07-601b-4b74-b8f9-b59f3cb59102,intrinsic,0.006067457143217325,0.9597100019454956,-0.9536425448022783,0.034222561866045,0.24299065371543366,0.2923076923076923
be19f3de-589d-4713-b350-e1069cbbfbe9,extrinsic,0.5665575265884399,0.0011194245889782906,0.5654381019994617,0.4323230981826782,0.31683168267071854,0.3620689655172414
432e1b6f-2912-415f-93f6-56e8a634d4e6,extrinsic,0.9592808485031128,0.0002151856169803068,0.9590656628861325,0.04050387069582939,0.2898550719689141,0.21739130434782608
42086c42-4de0-4ca5-80aa-300dc1615ff4,extrinsic,0.08330859988927841,0.39841437339782715,-0.31510577350854874,0.8311634063720703,0.2166666661734722,0.24691358024691357
7c5a4bde-2036-4a24-bf4f-b5b59ea930fc,intrinsic,0.0028720421250909567,0.662045955657959,-0.659173913532868,0.3350820541381836,0.20547945165697132,0.3048780487804878
9b7e7557-9f2d-44bd-a646-1551dde1f47e,no,0.9909955859184265,0.00015423099102918059,0.9908413549273973,0.056253209710121155,0.2842639591119585,0.2755102040816326
40296ec2-c69c-4893-91c1-f2b534908cfd,extrinsic,0.5771663188934326,0.00020645141194108874,0.5769598674814915,0.6643632054328918,0.2162162157732834,0.2875
a6e9857b-e610-4f65-8d2f-bb67db91eb20,no,0.9987726211547852,0.0006275569903664291,0.9981450641644187,0.00111550057772547,0.36082474193469016,0.32727272727272727
eae9d63f-0c31-44c9-b21e-aa6ee5e4ca95,intrinsic,0.4348166286945343,0.0002858227235265076,0.4345308059710078,0.5648975372314453,0.24390243853896493,0.27631578947368424
b28a1bc2-a79b-41c4-a0d0-1f0a444c27e5,intrinsic,0.0013360296143218875,0.0010012047132477164,0.00033482490107417107,0.9986035227775574,0.22459893012142185,0.22321428571428573
a06f89ba-2fe5-46ef-8d29-4cc95a4277e8,intrinsic,0.030276693403720856,0.0001601505500730127,0.030116542853647843,0.9695631265640259,0.24719101078904182,0.30357142857142855
99a32a5a-dafa-43b6-8b82-eb21fc07122d,no,0.9963734149932861,0.003271462395787239,0.9931019525974989,0.00035513925831764936,0.30769230727496677,0.3090909090909091
222cf3eb-15f2-4db0-a875-61c4d487fc5e,no,0.9994888305664062,0.00012107616930734366,0.9993677543970989,0.00039003565325401723,0.7407407402743483,0.5769230769230769
20caf40c-4e55-4d04-a88e-680f327ad094,intrinsic,0.027942899614572525,0.028595827519893646,-0.0006529279053211212,0.9434612989425659,0.24096385493395264,0.20967741935483872
9c636adf-fc7c-4478-8d36-3d38e9182f5d,extrinsic,0.0028198000509291887,0.6173441410064697,-0.6145243409555405,0.37983599305152893,0.26666666625208896,0.30337078651685395
b3e15359-2ed0-4887-a4b8-a362f3aaf406,intrinsic,0.0006498650182038546,0.00038250163197517395,0.0002673633862286806,0.9989675879478455,0.17204301025320845,0.11764705882352941
d40215d8-0325-466d-8d2d-5210fe64f50d,no,0.9969476461410522,0.000278008752502501,0.9966696373885497,0.002774367108941078,0.16243654778118477,0.1984126984126984
6e970de5-a79c-4472-8f7c-59b1c52aeb93,extrinsic,0.6692264676094055,0.00012775031791534275,0.6690987172914902,0.6610622406005859,0.3007518792379445,0.265625
09195f79-0fb3-4e40-8bbf-42dbb18ebef8,extrinsic,0.2988711893558502,0.0004863652866333723,0.29838482406921685,0.7006424069404602,0.21390374289593644,0.24561403508771928
aed3cce0-4e89-4e42-9adf-e7e81abcfd5b,intrinsic,0.03311345726251602,0.3325323760509491,-0.2994189187884331,0.6343541145324707,0.2396313360508824,0.2564102564102564
1e659072-b1e9-4dc5-a7a3-d0522c08eab5,extrinsic,0.0008949962793849409,0.0002901937405113131,0.0006048025388736278,0.9988148212432861,0.1411764700899654,0.13114754098360656
06595ebd-a9a9-47ca-8039-ec69441212e8,intrinsic,0.02874421514570713,0.0002805617405101657,0.028463653405196965,0.9709752202033997,0.41025640976166994,0.5121951219512195
191b6bc4-c2a5-4c0f-a735-98594e4781ca,intrinsic,0.1475575566291809,0.0008299719193018973,0.146727584709879,0.9140151143074036,0.2393822391157556,0.2962962962962963
43a17171-3e9c-44aa-a932-ea664b85da35,extrinsic,0.6776310801506042,0.00020905926066916436,0.6774220208899351,0.3221598267555237,0.1978021973848569,0.23711340206185566
dd34a7cf-0101-4609-9978-c78c10c604f6,intrinsic,0.2290288656949997,0.0004088541609235108,0.22862001153407618,0.7705622315406799,0.19444444396334878,0.1509433962264151
ea3229bb-5790-4da1-b114-2222327612fb,no,0.9945677518844604,0.00011032995826099068,0.9944574219261995,0.0053219785913825035,0.7407407402546295,0.6666666666666666
5e3e3fa8-1df1-4790-88f2-1421ef657b49,intrinsic,0.00012834189692512155,0.9992977976799011,-0.999169455782976,0.0005738444742746651,0.2871794868473899,0.32222222222222224
37d8485a-b104-4846-aca9-67d2360dbfc4,extrinsic,0.0007802223553881049,0.996219277381897,-0.9954390550265089,0.003000472905114293,0.22222222174973327,0.24742268041237114
b08b9a19-04ec-4fd7-a0b6-ef01aaa672d4,extrinsic,0.004615749232470989,0.9930500984191895,-0.9884343491867185,0.0023340838961303234,0.15384615343334138,0.23684210526315788
4a448cce-df08-4936-a9a8-bf45812d8aef,extrinsic,0.19143974781036377,0.001508945133537054,0.18993080267682672,0.8070513010025024,0.21276595694703485,0.18571428571428572
45603f95-327f-4287-8ce8-eb07c7a10c3a,intrinsic,0.0028487825766205788,0.0004560852830763906,0.002392697293544188,0.9966951608657837,0.23008849509593543,0.2073170731707317
13823fd4-9e3e-4135-bd75-391ae3c0eb65,extrinsic,0.0038769475650042295,0.9874386787414551,-0.9835617311764508,0.03335887938737869,0.22813688179409852,0.22857142857142856
b9daa534-ab2f-4183-9073-aa34bbf19596,extrinsic,0.042917851358652115,0.00036206573713570833,0.04255578562151641,0.9567201137542725,0.16923076875396448,0.23076923076923078
1853ce74-47f0-4fe7-9ab8-40b5c86950a9,no,0.9992397427558899,8.664580673212186e-05,0.9991530969491578,0.0006735355709679425,0.24528301851250447,0.2857142857142857
0246525a-0073-4316-ac9c-997e3d0b1ea0,intrinsic,0.10173895955085754,0.9972415566444397,-0.8955025970935822,0.23388566076755524,0.1829268289256395,0.20408163265306123
d88b089f-d40d-4403-b7fa-2f4a5c0ea3bb,intrinsic,0.0002871243341360241,0.9975288510322571,-0.9972417266981211,0.0021840434055775404,0.2790697669442942,0.17142857142857143
de4b0403-7440-42c1-9ed1-036177774b54,extrinsic,0.010388306342065334,0.006708645261824131,0.0036796610802412033,0.982903003692627,0.20289855023976053,0.23529411764705882
4e98398d-19c3-438a-9ff7-cb69e75efd59,intrinsic,0.17614631354808807,0.47637271881103516,-0.3002264052629471,0.34748098254203796,0.242424241932864,0.29411764705882354
ae080bc5-c02a-4538-9a8e-4ec4cdfc91fb,intrinsic,0.0002443062257952988,0.999343991279602,-0.9990996850538068,0.00041163977584801614,0.35937499954406743,0.4461538461538462
27d9e6a0-abbc-46d2-afa7-97753116cf57,intrinsic,0.010469655506312847,0.0002761484356597066,0.01019350707065314,0.9892542362213135,0.27722772233937854,0.3389830508474576
74b1c35c-8543-4844-8af0-6f6e2af4dd39,extrinsic,0.8906381130218506,0.0007387552177533507,0.8898993578040972,0.10862310230731964,0.46666666616691355,0.3870967741935484
2dfd23cb-48c9-4de2-9352-42b90dd084ac,no,0.9902178645133972,0.0003008454805240035,0.9899170190328732,0.009481341578066349,0.20155038713803256,0.2625
596ac8b9-4ef0-4107-af94-5a49144d09c1,extrinsic,0.0017279883613809943,0.9976746439933777,-0.9959466556319967,0.33337894082069397,0.18497109783647966,0.25961538461538464
03fbd15c-92e4-49c0-80a5-0bb1a24f76cf,intrinsic,0.005659562069922686,0.00018966395873576403,0.005469898111186922,0.994150698184967,0.14583333284114583,0.14705882352941177
b938d5ce-19e4-4782-ba3f-362c18801048,extrinsic,0.4972276985645294,0.00016331899678334594,0.4970643795677461,0.5026089549064636,0.18357487886569115,0.22321428571428573
0a94c9bc-f812-4d57-8b08-43c187460914,no,0.9959877729415894,0.0006216458277776837,0.9953661271138117,0.003390671918168664,0.3749999995771684,0.40298507462686567
d0e617a0-3515-45c1-8288-b8f9bd2c4f8d,extrinsic,0.32414427399635315,0.4018726348876953,-0.07772836089134216,0.606678307056427,0.22485207059416687,0.1650485436893204
be42b321-6d7d-44bb-89b0-5b23f331cc41,extrinsic,0.10153687000274658,0.42702245712280273,-0.32548558712005615,0.6648227572441101,0.30541871884054456,0.26126126126126126
7bb91f2b-280c-44cd-92da-6beea017a0ad,extrinsic,0.04269446060061455,0.000672183174174279,0.04202227742644027,0.9566333293914795,0.2526315784487535,0.2727272727272727
80f2d2be-ab8c-4ae9-b66f-76b695546bac,extrinsic,0.5019077062606812,0.0004247906617820263,0.5014829155988991,0.4976675808429718,0.440677965603993,0.35714285714285715
bb85f8ee-66ab-4281-91e1-834fe7234c1f,no,0.9992058873176575,0.0008035072241909802,0.9984023800934665,0.0005905693396925926,0.29441624329686417,0.27927927927927926
56fbe6c2-6651-4851-ba79-38bf13a966b3,extrinsic,0.001655098982155323,0.9978384375572205,-0.9961833385750651,0.0005065295845270157,0.2799999995008,0.27419354838709675
dc51746d-5290-4e76-b7c8-cfb6e972a006,extrinsic,0.0003339083632454276,0.9967727661132812,-0.9964388577500358,0.002893297001719475,0.20143884867449927,0.20833333333333334
40092abe-6380-4d4a-99c6-71d3edb712f9,intrinsic,0.0004860135668423027,0.9993898272514343,-0.998903813684592,0.33302560448646545,0.23448275824057077,0.3064516129032258
b676f100-8a4a-4fce-9887-dfe117340cf5,no,0.9981501698493958,0.00018952442042063922,0.9979606454289751,0.0033078445121645927,0.21674876809667792,0.30097087378640774
8203c1f0-e779-4e20-8058-d5ea2c44e50e,no,0.9994046688079834,0.00025175369228236377,0.999152915115701,0.00034362133010290563,0.35233160586002316,0.3142857142857143
a1d366b7-37c9-4601-b4a3-f0e434d492b5,extrinsic,0.0016578127397224307,0.49937981367111206,-0.49772200093138963,0.4989624321460724,0.4137931030338883,0.3188405797101449
73aa0bc6-9bdb-4231-98b6-9945a2e0e0f7,no,0.9992253184318542,0.000409166474128142,0.9988161519577261,0.0003656139597296715,0.24590163899059395,0.375
a266e7f1-7b15-4240-bbb3-5143624b22fc,intrinsic,0.0029671783559024334,0.0011330939596518874,0.001834084396250546,0.9958996772766113,0.24999999953125002,0.2638888888888889
6846844c-7865-49a9-8f94-5e57076ac31a,no,0.9987917542457581,0.00014813707093708217,0.998643617174821,0.0010600645327940583,0.21238938007361577,0.2727272727272727
1665cfcc-8df6-4669-9e33-fa4fa6198d55,no,0.9992734789848328,0.0004899182240478694,0.9987835607607849,0.0002366480912314728,0.5148514846701303,0.41935483870967744
9d093e11-b176-407a-9cec-58d4cf50ac32,no,0.996941089630127,9.32852053665556e-05,0.9968478044247604,0.0029656647238880396,0.4799999995043555,0.4186046511627907
cc3b9b97-3376-4c65-a76c-8a2a6c2e8c03,extrinsic,0.002087700879201293,0.9973836541175842,-0.9952959532383829,0.0005286297528073192,0.31707317023646636,0.19642857142857142
9f7f4697-7fb2-428f-b4d5-89badee391f6,intrinsic,0.012506099417805672,0.0009719954105094075,0.011534104007296264,0.9865218997001648,0.33333333285583105,0.2653061224489796
5b3c9bcb-1690-43fd-8d59-93f89d2d69ba,intrinsic,0.1212749257683754,0.3361871540546417,-0.21491222828626633,0.8742794394493103,0.1884057966837849,0.2261904761904762
f9f9bf0a-84cd-4a79-a7b2-57adb869187e,no,0.9993313550949097,0.0002574313257355243,0.9990739237691741,0.00041120091918855906,0.2051282048419625,0.19318181818181818
f728d7df-aa26-4071-adbc-0ff9f8b02aa7,intrinsic,0.002087694825604558,0.9936396479606628,-0.9915519531350583,0.004272619262337685,0.29319371691181717,0.3111111111111111
b2d36e6d-898c-45ec-a0fe-59662d34db8f,extrinsic,0.2294950932264328,0.010009648278355598,0.2194854449480772,0.7604951858520508,0.2056074761481352,0.2028985507246377
17410955-a04e-417e-81b4-eb2f15ccf369,intrinsic,0.0013704821467399597,0.9976412653923035,-0.9962707832455635,0.33351972699165344,0.21518987302155104,0.26666666666666666
e0e63b44-a01c-463a-8b7a-dc1db426315b,extrinsic,0.239157572388649,0.00045977090485394,0.23869780148379505,0.9936479926109314,0.19512195080547293,0.20192307692307693
c6e31ef4-ae79-4305-a23d-4b31e5e23b31,no,0.9921008348464966,0.0002603403409011662,0.9918404945055954,0.007638827431946993,0.156249999625,0.1568627450980392
4f071c12-b466-4761-a3ef-beb7533bc1de,intrinsic,0.06722676753997803,0.0004887712420895696,0.06673799629788846,0.932284414768219,0.2077922073955136,0.34285714285714286
feae2606-bb4e-4313-a461-44f4818602fa,no,0.998759925365448,0.0011582592269405723,0.9976016661385074,0.00027083861641585827,0.2617801042975796,0.35555555555555557
9869b790-8d5d-453e-bf25-873ff80721e0,no,0.9994823932647705,0.00012936383427586406,0.9993530294304946,0.0003882284800056368,0.5245901634377855,0.5757575757575758
3346a52f-1db8-4441-ae97-1de6f1511183,extrinsic,0.005641470197588205,0.24698542058467865,-0.24134395038709044,0.747373104095459,0.1589403968878558,0.18095238095238095
616e65ad-4595-4416-8bf4-26a31f463e19,extrinsic,0.004944015294313431,0.33209890127182007,-0.32715488597750664,0.9949435591697693,0.18367346901790924,0.22033898305084745
e88a3874-629f-47f6-9234-5485145b2c66,no,0.9974799156188965,0.00048792106099426746,0.9969919945579022,0.00203216215595603,0.1981981977073289,0.2054794520547945
312635d6-71d2-4781-9779-5013072c2330,intrinsic,0.002343842526897788,0.0007613725028932095,0.0015824700240045786,0.9968947768211365,0.21714285680287349,0.23469387755102042
7d2161f1-f378-4e64-b2a0-b60a16c50652,extrinsic,0.9655836224555969,0.00010770423978101462,0.9654759182158159,0.03430861979722977,0.3999999995000001,0.34285714285714286
69a20f67-100e-4c8c-88d1-4790832b7cb2,extrinsic,0.0025318190455436707,0.9907318353652954,-0.9882000163197517,0.006736348383128643,0.2898550719722748,0.29545454545454547
631f86b8-2ce3-4621-a2e0-9315b10e1c2f,extrinsic,0.9855707883834839,0.00020481122191995382,0.9853659771615639,0.014224406331777573,0.3170731703078524,0.30357142857142855
2fe209d0-747b-4c54-afa9-50b1b105fa59,intrinsic,0.009347168728709221,0.0008102089050225914,0.00853695982368663,0.9898426532745361,0.21568627400980392,0.14864864864864866
104312da-9c64-41a1-8475-30a5ccbe9717,extrinsic,0.4958271384239197,0.00044000367051921785,0.49538713475340046,0.5037328600883484,0.19883040895810675,0.28125
581a30c4-cb90-45a6-83c5-3c81a2e7f4de,extrinsic,0.08908027410507202,0.5705021023750305,-0.4814218282699585,0.6717888712882996,0.1827956984527113,0.23711340206185566
c735e895-4c54-4034-808b-9e3d67958122,intrinsic,0.004210052080452442,0.0008312591235153377,0.0033787929569371045,0.9949586987495422,0.23529411715044982,0.2033898305084746
a585601c-545c-438e-a58f-7360bdabb3c1,no,0.9993179440498352,0.00012696739577222615,0.999190976654063,0.0006145230145193636,0.22346368679766554,0.20588235294117646
f8e9e028-0429-4802-b252-832cbbba5a48,extrinsic,0.9852124452590942,0.00025048485258594155,0.9849619604065083,0.014537019655108452,0.2666666661706173,0.2807017543859649
aac1c3a3-c0a4-447e-8f36-24046f06550b,intrinsic,0.0004576522042043507,0.9965351819992065,-0.9960775297950022,0.0030072140507400036,0.26804123662875967,0.2571428571428571
cf5b7d47-3f24-4a52-ba8a-c1e1bf739919,no,0.9993314743041992,0.0002522358554415405,0.9990792384487577,0.0004164130659773946,0.8395061723432403,0.7948717948717948
177839f5-24d7-4b6a-aae6-ab759526b768,extrinsic,0.0004645938170142472,0.9950360655784607,-0.9945714717614464,0.004499335773289204,0.22580645113163372,0.20238095238095238
d68daf06-b946-4c43-9741-55e61f75b211,intrinsic,0.23397359251976013,0.4935118556022644,-0.2595382630825043,0.27251458168029785,0.21794871745866207,0.2631578947368421
eb524244-1e9d-40df-8e5c-906587c2c355,extrinsic,0.2423715740442276,0.7712054252624512,-0.5288338512182236,0.31646665930747986,0.2473118275319112,0.2641509433962264
958c70b6-5971-4dc5-9142-bd8cb877391f,intrinsic,0.0006731475004926324,0.5011416673660278,-0.5004685198655352,0.4981851577758789,0.2471910108420654,0.23809523809523808
8fc7268b-088a-4571-95a4-c9ff402edf00,no,0.9993951916694641,0.00013567853602580726,0.9992595131334383,0.0004691099748015404,0.2735042730919717,0.3275862068965517
eb386e11-3129-4f14-83c2-8b53c618cfa1,no,0.9744455814361572,0.0007678603869862854,0.9736777210491709,0.02478657476603985,0.2790697670344105,0.21904761904761905
71c65371-b2ff-4f36-ada7-74c158828eb3,intrinsic,0.016854899004101753,0.00016814300033729523,0.016686756003764458,0.996854305267334,0.21505376315597177,0.2653061224489796
58a05b8f-a723-4862-8640-c25edb063932,intrinsic,0.009677845053374767,0.0013349776854738593,0.008342867367900908,0.9946995377540588,0.320512820086785,0.37662337662337664
107ff157-2bf0-4e0e-80f2-2c01caee972d,no,0.9989500641822815,0.00011388692655600607,0.9988361772557255,0.0012986116344109178,0.3756906073503251,0.3516483516483517
51cf5166-45aa-4286-87ec-ceddbb8c5cad,intrinsic,0.0037011541426181793,0.0002690074616111815,0.003432146681006998,0.996029794216156,0.201834861936874,0.2972972972972973
3d45b4f6-e50b-4548-bab4-8afa8a8cebb5,no,0.9952282905578613,0.00018187070963904262,0.9950464198482223,0.004589803982526064,0.19277108390709824,0.24561403508771928
db02a62e-c8fb-4c2d-9ef9-3481fea53617,intrinsic,0.000297142454655841,0.9992437958717346,-0.9989466534170788,0.0006480468437075615,0.18269230733214684,0.21929824561403508
99bddedd-c9ac-403f-8384-06855272a31b,intrinsic,0.015809928998351097,0.0007183563429862261,0.015091572655364871,0.9834717512130737,0.3061224484829238,0.2647058823529412
06d70c60-2657-4277-96b2-ba9629fa3cb7,intrinsic,0.002592572011053562,0.0004878262407146394,0.0021047457703389227,0.9969196319580078,0.23529411714725104,0.19230769230769232
92bd1458-89e0-44c9-a721-7c299b9582a7,no,0.9990137815475464,0.00010800357267726213,0.9989057779748691,0.0008782031945884228,0.44444444401428423,0.43103448275862066
9f72ccdc-de80-44dc-900c-c1a905c9fd3e,intrinsic,0.006380864884704351,0.000929196598008275,0.005451668286696076,0.9926899075508118,0.23728813512999142,0.24358974358974358
db7c9a73-d85d-41dd-9d2f-1da66e740bbb,no,0.9991611838340759,0.0005934349610470235,0.9985677488730289,0.000744433666113764,0.1839080455774871,0.3333333333333333
15504157-4d79-4e2a-9c07-0c2f5f40b268,extrinsic,0.13945291936397552,0.8466939926147461,-0.7072410732507706,0.013853100128471851,0.30075187922641194,0.2682926829268293
7c3413b8-9e88-4648-8ce7-6a4f88ef0fc4,extrinsic,0.0010520241921767592,0.9980599880218506,-0.9970079638296738,0.9985787272453308,0.21011673114742085,0.2524271844660194
f7dccf09-356a-4308-9b8b-280c3f26e05a,extrinsic,0.33817601203918457,0.0005128113552927971,0.3376632006838918,0.9931382536888123,0.21621621580739228,0.27522935779816515
e99d0285-1b2a-4932-b37d-c1c803928419,intrinsic,0.0008476589573547244,0.4944460391998291,-0.4935983802424744,0.5047062635421753,0.21111111074172842,0.2268041237113402
3a60aff6-6e7e-4a9c-a7e6-b50d51b76880,intrinsic,0.0015344548737630248,0.00039075734093785286,0.001143697532825172,0.9980747699737549,0.15053763395722047,0.13636363636363635
df16bbfa-7b7e-46d2-95d1-a34f61ee0ce9,intrinsic,0.015068731270730495,0.0002832146710716188,0.014785516599658877,0.9846480488777161,0.3724137926653032,0.3380281690140845
efc03f44-9b8c-4ea1-a2f6-998c67120cdb,intrinsic,0.0697215273976326,0.3332078158855438,-0.2634862884879112,0.5970706343650818,0.19999999961722995,0.3409090909090909
3772d270-9483-4ccc-99af-918f5971cab4,intrinsic,0.0003123429778497666,0.9971163272857666,-0.9968039843079168,0.002571347402408719,0.19858156000591018,0.2534246575342466
5de20bc4-54e4-40ff-ab31-7c1923e3cd6e,no,0.761025071144104,0.00042436650255694985,0.760600704641547,0.2385505735874176,0.301886792004272,0.2153846153846154
dcd149b0-cfe4-4344-b9d2-be2cfaefd6c2,no,0.9987758994102478,0.00042154741822741926,0.9983543519920204,0.0008025668794289231,0.3030303025809229,0.27710843373493976
7b669153-8a32-4d27-b2e3-1ef39ad48150,extrinsic,0.021042725071310997,0.5124796032905579,-0.49143687821924686,0.466477632522583,0.16853932538871358,0.3010752688172043
2594ad73-b0a5-41a9-b73f-17698de8dc5d,intrinsic,0.0007780416053719819,0.0003356433880981058,0.00044239821727387607,0.9988863468170166,0.19310344789574316,0.21052631578947367
2109db0b-b993-4922-a530-3b1503d2af83,intrinsic,0.01360174547880888,0.6669852137565613,-0.6533834682777524,0.6521407961845398,0.27536231845494646,0.33783783783783783
ed7d4c80-ef8d-438f-9b9f-44ff6f678bcc,intrinsic,0.004062867723405361,0.00016155913181137294,0.0039013085915939882,0.995775580406189,0.19047619009414965,0.25757575757575757
314167a2-30e9-4e07-804d-e7759995f083,extrinsic,0.8835585117340088,0.0013030872214585543,0.8822554245125502,0.11513833701610565,0.25999999950080005,0.22857142857142856
963e56ca-6e0e-4b0a-be2e-c2a483ccb1c4,extrinsic,0.025728190317749977,0.0003400840796530247,0.025388106238096952,0.9819466471672058,0.20833333296359594,0.24
eec35d02-a213-4f88-bae1-52474090ea99,extrinsic,0.3367932140827179,0.0005887691513635218,0.3362044449313544,0.6626179814338684,0.2797202793112622,0.29213483146067415
a0550295-cd62-4e29-a66c-d177df68a772,no,0.999164342880249,0.000632959941867739,0.9985313829383813,0.00020267770742066205,0.4074074069410152,0.275
d0e71bdd-95ff-4e5a-b369-75b9848c5116,extrinsic,0.33729398250579834,0.0001750396768329665,0.3371189428289654,0.9941123127937317,0.2926829263483046,0.37894736842105264
0ae659cc-9319-4677-af85-3c33322880b8,extrinsic,0.9196702837944031,0.0005937007954344153,0.9190765829989687,0.07973600924015045,0.24096385493046887,0.33962264150943394
b81d10fe-cc39-495e-918e-2f6ccd266ec6,extrinsic,0.44247856736183167,0.00017143736477009952,0.44230712999706157,0.5573500394821167,0.20338983002010913,0.25
f1388921-77b6-4d93-af36-f3e024d4b306,extrinsic,0.0013545415131375194,0.9993677139282227,-0.9980131724150851,0.005734581965953112,0.19895287922096433,0.26881720430107525
a696f99c-4800-47cd-a4d7-fdb4fa01a56d,extrinsic,0.12651334702968597,0.0006892471574246883,0.12582409987226129,0.872797429561615,0.21138211332143564,0.2727272727272727
a636a4be-6955-4758-ae4a-0557c7d6cf8f,no,0.9981479644775391,0.0009845407912507653,0.9971634236862883,0.0008675080607645214,0.5058823525076817,0.42045454545454547
63f120df-89ad-47f0-8fc6-59a0f51e32f2,extrinsic,0.002143642632290721,0.0016477345488965511,0.0004959080833941698,0.9962086081504822,0.13953488322201188,0.14705882352941177
8b4e0f35-803d-4efc-bb6f-b836f1c4211d,extrinsic,0.0006580214248970151,0.9988291263580322,-0.9981711049331352,0.000512853148393333,0.20183486188569985,0.2564102564102564
1df8607e-aafc-453f-8146-848f2ae83656,intrinsic,0.03280443325638771,0.00012466759653761983,0.03267976565985009,0.9670709371566772,0.41322314007786354,0.4
22578005-bd6c-4ad6-b3f7-bebf66de57ae,no,0.9913666844367981,0.0005258898600004613,0.9908407945767976,0.0081074433401227,0.1929824558510311,0.2328767123287671
aac8a970-9815-4ec7-8c77-5f6c02d93a30,extrinsic,0.0005828219000250101,0.5002697110176086,-0.49968688911758363,0.4991474151611328,0.3124999996356337,0.24193548387096775
296067b1-2d22-4673-91ec-8c2c9dd1fc83,intrinsic,0.0010280900169163942,0.9931163191795349,-0.9920882291626185,0.005855593364685774,0.23684210477562326,0.16393442622950818
956b774b-4158-4864-a6c9-c399b6470a99,no,0.9988784790039062,0.000799081230070442,0.9980793977738358,0.00032240807195194066,0.2481751821396984,0.2894736842105263
cc06ceb0-a6f4-4e38-a911-27393ce54e13,no,0.9949744939804077,0.0005240215687081218,0.9944504724116996,0.004501441493630409,0.18666666619235553,0.2608695652173913
c5b47e73-d355-401e-afb5-019de3e5d482,no,0.9993710517883301,0.00043592217843979597,0.9989351296098903,0.00019306776812300086,0.30882352906790655,0.34328358208955223
b4ecbd14-953d-4af3-baa7-c152ef6563c0,intrinsic,0.00022292425273917615,0.9991937875747681,-0.9989708633220289,0.000583291461225599,0.27499999950500004,0.2711864406779661
29fab5da-c952-403e-a8dd-ab89266d7d66,intrinsic,0.010764813050627708,0.5041008591651917,-0.49333604611456394,0.4851343631744385,0.4660194170210198,0.3898305084745763
bebcb94d-e91c-434f-ba0c-89d50a5e70ed,extrinsic,0.018253378570079803,0.0008181366720236838,0.01743524189805612,0.9809285402297974,0.20535714253607304,0.24778761061946902
915a6cd4-6412-4d98-8b31-58fc91d05d4a,no,0.999481201171875,0.0003318740054965019,0.9991493271663785,0.00023500756651628762,0.28402366826553693,0.32967032967032966
f28bda62-13a0-425f-9e99-ac49c24b1b71,extrinsic,0.5032081604003906,0.00033615573192946613,0.5028720046684612,0.49645569920539856,0.4528301881808472,0.3968253968253968
6edcc55e-d472-4be9-911a-a8b567d6746c,extrinsic,0.022930175065994263,0.47671636939048767,-0.4537861943244934,0.5003534555435181,0.21686746938830018,0.22413793103448276
5df2253e-08b9-4de2-b328-9c0a10786f3f,intrinsic,0.020482303574681282,0.00017320089682471007,0.020309102677856572,0.9793445467948914,0.38383838338740944,0.391304347826087
f388445a-6e80-48f6-a346-bd4a638f5846,no,0.9992334842681885,0.0002436223003314808,0.998989861967857,0.0005230202223174274,0.419580419134432,0.3835616438356164
4ce53f8d-2fdd-4699-8cea-6b424e0d8f18,no,0.9990317821502686,0.00011839041690109298,0.9989133917333675,0.0008498051902279258,0.18604651114115736,0.15714285714285714
1bd9771d-75b5-4f7f-98d5-3a1d87cda530,intrinsic,0.002349477494135499,0.6689715385437012,-0.6666220610495657,0.3286789357662201,0.27906976708491077,0.2631578947368421
f564b37e-897f-4db7-b398-a786b5fdd965,extrinsic,0.0003886258928105235,0.9946011304855347,-0.9942125045927241,0.00501019274815917,0.14054054017799852,0.16071428571428573
309ad9e7-4160-4812-bc66-81050c5f4f73,intrinsic,0.021909555420279503,0.00039805678534321487,0.021511498634936288,0.9776923656463623,0.40579710100483096,0.4393939393939394
20b0fb64-2d5f-4e70-9888-12dbb46258a9,no,0.9994767308235168,0.00012421001156326383,0.9993525208119536,0.0003991037665400654,0.21487603258274707,0.3968253968253968
6cc463e6-72bd-465d-a45b-a6e090ddf186,intrinsic,0.001808361615985632,0.00019272453209850937,0.0016156370838871226,0.9979988932609558,0.20289855027546733,0.34615384615384615
a148384a-f8c1-4973-b9d7-4e36d4d37856,no,0.9275965094566345,0.00011048908345401287,0.9274860203731805,0.07229297608137131,0.3461538458147651,0.3148148148148148
0ab69189-af9b-44f2-8b28-cf3cbac586fe,no,0.9989883899688721,0.0004002716741524637,0.9985881182947196,0.0006113296840339899,0.3768115938970804,0.3472222222222222
84c09754-ca37-453d-baba-45d6dfbf4417,extrinsic,0.3859512507915497,0.0004151294124312699,0.3855361213791184,0.6136335730552673,0.20645161247567115,0.18181818181818182
d0a88039-34ba-4cef-bd58-8be84d1d416c,extrinsic,0.4708908200263977,0.00031649781158193946,0.47057432221481577,0.528792679309845,0.22807017494613724,0.21518987341772153
af2b32e3-69a2-4cec-938a-9c9be5ad8587,extrinsic,0.002945616142824292,0.9522386193275452,-0.9492930031847209,0.04481576010584831,0.2249999995078125,0.19672131147540983
